sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,dim1,dim2
438,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2573.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.7925558686256409,True,9.294246,14.955126
439,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1437.tif,5,Pasture,5,Pasture,0.9937585592269897,True,-37.44535,-5.1293945
440,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2070.tif,6,PermanentCrop,6,PermanentCrop,0.9985767602920532,True,0.9602638,-24.547619
441,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1640.tif,0,AnnualCrop,0,AnnualCrop,0.9986503720283508,True,-32.988903,-25.22725
442,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_650.tif,5,Pasture,0,AnnualCrop,0.7768737077713013,False,-36.145126,-14.3478155
443,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1849.tif,4,Industrial,4,Industrial,0.9998131394386292,True,39.684906,-23.610361
444,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_21.tif,9,SeaLake,9,SeaLake,0.9999779462814331,True,-6.3047466,58.431797
445,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1879.tif,0,AnnualCrop,0,AnnualCrop,0.999702513217926,True,-41.155647,-32.720688
446,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1495.tif,6,PermanentCrop,4,Industrial,0.9990547299385071,False,33.66514,-26.097475
447,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_884.tif,1,Forest,1,Forest,0.998542308807373,True,24.501612,33.974174
448,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1105.tif,5,Pasture,5,Pasture,0.9981871247291565,True,-34.971382,-5.7235684
449,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2710.tif,9,SeaLake,9,SeaLake,0.9998514652252197,True,-7.8895364,54.570885
450,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_989.tif,5,Pasture,5,Pasture,0.9998284578323364,True,-43.334194,-4.311446
451,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1070.tif,9,SeaLake,9,SeaLake,0.9998949766159058,True,-12.587002,55.5186
452,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2910.tif,9,SeaLake,9,SeaLake,0.8953530192375183,True,-16.07644,44.943222
453,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2085.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9985718727111816,True,-1.6190338,6.1464677
454,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_269.tif,3,Highway,3,Highway,0.9995039701461792,True,19.907225,-54.929943
455,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2286.tif,9,SeaLake,9,SeaLake,0.9995421171188354,True,-9.282297,49.04007
456,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1782.tif,5,Pasture,5,Pasture,0.9308582544326782,True,-31.253235,-6.6564813
457,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1890.tif,1,Forest,1,Forest,0.9994693398475647,True,17.434807,27.138287
458,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_211.tif,9,SeaLake,9,SeaLake,0.9924547672271729,True,-12.979537,35.993603
459,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2352.tif,8,River,8,River,0.9984310269355774,True,-37.52208,29.343628
460,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1179.tif,0,AnnualCrop,0,AnnualCrop,0.9974355101585388,True,-27.691656,-39.959362
461,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_134.tif,7,Residential,7,Residential,0.9686787724494934,True,35.323166,4.4945617
462,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1784.tif,3,Highway,3,Highway,0.9936699271202087,True,11.712932,-56.546986
463,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1329.tif,5,Pasture,5,Pasture,0.9998704195022583,True,-46.080345,-2.5633035
464,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_673.tif,8,River,8,River,0.9667147397994995,True,-36.130917,15.198634
465,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2587.tif,9,SeaLake,9,SeaLake,0.9920014142990112,True,-11.676874,34.566307
466,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2103.tif,9,SeaLake,9,SeaLake,0.9983555674552917,True,-12.017839,41.52424
467,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2515.tif,7,Residential,7,Residential,0.999998927116394,True,46.038208,13.853939
468,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1672.tif,9,SeaLake,9,SeaLake,0.998883068561554,True,-10.040237,41.109753
469,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_10.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9656060338020325,True,-4.2630286,-7.251769
470,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1320.tif,1,Forest,1,Forest,0.9893112778663635,True,14.258208,19.189005
471,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_494.tif,7,Residential,7,Residential,0.9999998807907104,True,50.387924,11.338992
472,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_768.tif,6,PermanentCrop,6,PermanentCrop,0.9976332187652588,True,-4.5221024,-29.528189
473,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1567.tif,4,Industrial,4,Industrial,0.8971941471099854,True,29.10519,-22.467405
474,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1107.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9592205286026001,True,2.3078961,-2.9800472
475,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2582.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.890723705291748,True,4.774461,-2.1025932
476,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2313.tif,7,Residential,7,Residential,0.9999995231628418,True,51.56746,11.712381
477,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_2405.tif,4,Industrial,4,Industrial,0.9944327473640442,True,44.114437,-19.096956
478,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2087.tif,7,Residential,7,Residential,0.8657658696174622,True,32.750835,-13.538887
479,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1646.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9998273253440857,True,-3.024535,9.245368
480,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_873.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9998373985290527,True,-10.6998005,8.483533
481,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2372.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9959420561790466,True,-12.333681,2.6710186
482,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_300.tif,9,SeaLake,9,SeaLake,0.9999544620513916,True,-6.102811,56.974384
483,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1209.tif,0,AnnualCrop,0,AnnualCrop,0.9986312985420227,True,-35.85839,-34.137943
484,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_565.tif,3,Highway,3,Highway,0.9922767281532288,True,20.631273,-50.65496
485,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_590.tif,1,Forest,1,Forest,0.9957066178321838,True,15.615255,24.29322
486,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2187.tif,7,Residential,7,Residential,0.9999995231628418,True,47.703594,13.191928
487,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_205.tif,6,PermanentCrop,6,PermanentCrop,0.9364529848098755,True,5.9801226,-15.29895
488,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_375.tif,1,Forest,1,Forest,0.9996477365493774,True,22.249325,35.95122
489,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_267.tif,6,PermanentCrop,6,PermanentCrop,0.7736029028892517,True,-17.495398,-31.759363
490,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_124.tif,9,SeaLake,9,SeaLake,0.9995226860046387,True,-8.689333,49.059933
491,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_66.tif,7,Residential,7,Residential,0.9997368454933167,True,42.31018,-0.06633844
492,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1820.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9905601143836975,True,-9.264227,2.361671
493,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2912.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9984470009803772,True,-9.424696,5.3876553
494,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_377.tif,1,Forest,1,Forest,0.9999226331710815,True,25.074352,40.802162
495,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1154.tif,1,Forest,1,Forest,0.9904338121414185,True,8.005715,22.631924
496,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1303.tif,8,River,8,River,0.8394777178764343,True,2.7434149,-49.607975
497,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1153.tif,7,Residential,7,Residential,0.9993508458137512,True,38.698418,5.29356
498,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_730.tif,1,Forest,1,Forest,0.9813977479934692,True,15.383224,27.992928
499,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2643.tif,0,AnnualCrop,0,AnnualCrop,0.998831570148468,True,-26.574213,-35.419872
500,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2329.tif,0,AnnualCrop,0,AnnualCrop,0.9390844106674194,True,-21.742887,-28.17103
501,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2230.tif,6,PermanentCrop,6,PermanentCrop,0.6014032959938049,True,-18.695574,-27.084692
502,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_136.tif,7,Residential,7,Residential,0.9982147216796875,True,34.572796,0.70887935
503,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1997.tif,9,SeaLake,9,SeaLake,0.9852609038352966,True,-11.430457,35.167904
504,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_743.tif,7,Residential,7,Residential,0.9616420269012451,True,36.72992,-3.5808141
505,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2183.tif,7,Residential,7,Residential,0.9999955892562866,True,48.91378,7.0077634
506,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_165.tif,5,Pasture,5,Pasture,0.9984434247016907,True,-39.29061,-4.5106893
507,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_195.tif,6,PermanentCrop,6,PermanentCrop,0.9961063265800476,True,-12.125575,-28.98182
508,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2341.tif,1,Forest,1,Forest,0.9994149208068848,True,17.341053,36.80154
509,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1927.tif,4,Industrial,4,Industrial,0.9996887445449829,True,42.29657,-20.932213
510,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_698.tif,1,Forest,1,Forest,0.8989825248718262,True,9.612085,17.76441
511,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_884.tif,9,SeaLake,9,SeaLake,0.9338997602462769,True,-12.464351,34.542103
512,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_772.tif,5,Pasture,5,Pasture,0.9952097535133362,True,-34.647987,-3.3504763
513,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1736.tif,7,Residential,7,Residential,0.9999991655349731,True,46.93411,8.065046
514,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_971.tif,4,Industrial,4,Industrial,0.9769850969314575,True,30.87294,-18.132881
515,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_777.tif,3,Highway,3,Highway,0.9885899424552917,True,20.807362,-52.97939
516,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_942.tif,4,Industrial,4,Industrial,0.9941430687904358,True,42.7836,-17.87126
517,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1021.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9489182233810425,True,7.1657224,-2.6040645
518,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_451.tif,8,River,8,River,0.9997261166572571,True,-40.967438,25.849522
519,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1176.tif,3,Highway,3,Highway,0.9724202752113342,True,24.03208,-53.052433
520,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_852.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9988065958023071,True,1.8917077,5.679183
521,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1697.tif,0,AnnualCrop,0,AnnualCrop,0.997908353805542,True,-24.769958,-34.613384
522,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2436.tif,8,River,8,River,0.9997255206108093,True,-50.026134,22.331621
523,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2177.tif,8,River,9,SeaLake,0.8834228515625,False,-16.578276,46.03449
524,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2931.tif,9,SeaLake,9,SeaLake,0.9999681711196899,True,-10.440594,58.570694
525,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2739.tif,9,SeaLake,9,SeaLake,0.9998252987861633,True,-10.815995,50.974285
526,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_247.tif,0,AnnualCrop,0,AnnualCrop,0.8779353499412537,True,-23.525673,-29.717785
527,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2618.tif,1,Forest,1,Forest,0.9341520667076111,True,11.403451,17.481524
528,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_696.tif,7,Residential,7,Residential,0.9999977350234985,True,54.265556,10.579218
529,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1833.tif,7,Residential,7,Residential,0.9999747276306152,True,49.84238,6.3100495
530,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_815.tif,1,Forest,1,Forest,0.9221877455711365,True,7.2435293,21.311567
531,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1525.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991518259048462,True,-8.304903,6.081138
532,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_891.tif,5,Pasture,5,Pasture,0.9998000264167786,True,-47.05905,-1.0617535
533,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_867.tif,0,AnnualCrop,0,AnnualCrop,0.9892590641975403,True,-25.101591,-41.689026
534,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2508.tif,1,Forest,1,Forest,0.9999942779541016,True,25.388582,42.539043
535,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2300.tif,7,Residential,7,Residential,0.9999982118606567,True,54.358837,8.624892
536,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_502.tif,0,AnnualCrop,0,AnnualCrop,0.994121253490448,True,-35.811134,-24.752813
537,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1215.tif,4,Industrial,4,Industrial,0.9848939776420593,True,30.418856,-23.041374
538,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1294.tif,5,Pasture,5,Pasture,0.9969568252563477,True,-38.853226,-7.41411
539,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1168.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9957745671272278,True,-13.284587,5.275251
540,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2835.tif,7,Residential,7,Residential,0.9999977350234985,True,51.577885,10.566785
541,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_723.tif,7,Residential,7,Residential,0.9579281210899353,True,34.193615,-0.0009846549
542,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1438.tif,9,SeaLake,9,SeaLake,0.9958246946334839,True,-15.004944,44.357666
543,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2257.tif,1,Forest,1,Forest,0.9901317358016968,True,12.271252,30.870024
544,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1215.tif,0,AnnualCrop,0,AnnualCrop,0.9985729455947876,True,-34.88222,-31.936169
545,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_531.tif,4,Industrial,4,Industrial,0.9992225170135498,True,42.373238,-19.600805
546,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_264.tif,5,Pasture,5,Pasture,0.9484947323799133,True,-40.372787,-0.06399263
547,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1652.tif,1,Forest,1,Forest,0.9996685981750488,True,21.119427,41.603107
548,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_430.tif,1,Forest,2,HerbaceousVegetation,0.8711919784545898,False,8.985605,2.8582587
549,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2061.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9821447134017944,True,-16.805704,0.57068956
550,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_627.tif,1,Forest,1,Forest,0.9583019018173218,True,8.701083,21.70209
551,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_399.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9990807771682739,True,-9.176682,6.210587
552,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_549.tif,4,Industrial,4,Industrial,0.872596263885498,True,34.251953,-16.229101
553,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_69.tif,9,SeaLake,9,SeaLake,0.9984784722328186,True,-11.397115,40.999744
554,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2073.tif,6,PermanentCrop,6,PermanentCrop,0.999840497970581,True,-0.78196263,-25.906382
555,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_590.tif,9,SeaLake,9,SeaLake,0.9999563694000244,True,-11.248825,58.315247
