sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,dim1,dim2
438,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2573.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9980877041816711,True,-0.21507247,8.869333
439,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1437.jpg,5,Pasture,5,Pasture,0.9991611242294312,True,-44.89232,9.793563
440,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2070.jpg,6,PermanentCrop,6,PermanentCrop,0.9998903274536133,True,-17.2404,-13.000869
441,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1640.jpg,0,AnnualCrop,0,AnnualCrop,0.9999959468841553,True,-46.17076,-27.23776
442,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_650.jpg,5,Pasture,5,Pasture,0.9327517747879028,True,-42.75116,9.930073
443,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1849.jpg,4,Industrial,4,Industrial,0.9999730587005615,True,49.325462,-30.875418
444,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_21.jpg,9,SeaLake,9,SeaLake,0.999349057674408,True,-12.401608,56.727608
445,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1879.jpg,0,AnnualCrop,0,AnnualCrop,0.9993174076080322,True,-43.07603,-22.159912
446,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1495.jpg,6,PermanentCrop,6,PermanentCrop,0.6737502217292786,True,-27.63081,-18.443903
447,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_884.jpg,1,Forest,1,Forest,0.999907374382019,True,25.847672,38.76366
448,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1105.jpg,5,Pasture,5,Pasture,0.9993969202041626,True,-56.286064,6.735517
449,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2710.jpg,9,SeaLake,9,SeaLake,0.9997844099998474,True,-7.0813055,60.984234
450,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_989.jpg,5,Pasture,5,Pasture,0.999519944190979,True,-52.34573,4.780851
451,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1070.jpg,9,SeaLake,9,SeaLake,0.9997915625572205,True,-4.1742015,61.40813
452,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2910.jpg,9,SeaLake,9,SeaLake,0.9994158744812012,True,-21.280226,44.738316
453,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2085.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9998267292976379,True,1.5906856,7.792081
454,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_269.jpg,3,Highway,3,Highway,0.9999754428863525,True,6.1792903,-59.880917
455,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2286.jpg,9,SeaLake,9,SeaLake,0.9985700845718384,True,-18.742023,49.023373
456,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1782.jpg,5,Pasture,5,Pasture,0.7703881859779358,True,-36.858017,5.767753
457,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1890.jpg,1,Forest,1,Forest,0.999075174331665,True,15.146905,37.83477
458,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_211.jpg,9,SeaLake,9,SeaLake,0.9998766183853149,True,-32.301304,44.33743
459,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_2352.jpg,8,River,8,River,0.9830275774002075,True,15.3403425,-22.241554
460,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1179.jpg,0,AnnualCrop,0,AnnualCrop,0.9990449547767639,True,-38.654854,-22.35781
461,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_134.jpg,7,Residential,7,Residential,0.9999983310699463,True,50.80198,12.530349
462,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1784.jpg,3,Highway,3,Highway,0.9999816417694092,True,11.469175,-59.988716
463,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1329.jpg,5,Pasture,5,Pasture,0.9999957084655762,True,-48.72845,3.8193989
464,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_673.jpg,8,River,8,River,0.8755075335502625,True,4.9291215,-27.305052
465,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2587.jpg,9,SeaLake,9,SeaLake,0.9992427825927734,True,-14.00191,52.583847
466,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2103.jpg,9,SeaLake,9,SeaLake,0.9995940327644348,True,-22.716513,53.38013
467,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2515.jpg,7,Residential,7,Residential,0.999981164932251,True,51.29265,0.77724326
468,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1672.jpg,9,SeaLake,9,SeaLake,0.9999022483825684,True,-31.33542,45.609104
469,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_10.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9998262524604797,True,-5.821197,19.90442
470,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1320.jpg,1,Forest,1,Forest,0.9995647072792053,True,20.073221,41.76261
471,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_494.jpg,7,Residential,7,Residential,1.0,True,50.64189,18.32223
472,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_768.jpg,6,PermanentCrop,6,PermanentCrop,0.9999701976776123,True,-17.488667,-20.141705
473,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1567.jpg,4,Industrial,4,Industrial,0.9997519850730896,True,46.98447,-26.512915
474,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1107.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9984619617462158,True,-8.4375515,5.8834643
475,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2582.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9806393980979919,True,-14.818533,14.258836
476,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2313.jpg,7,Residential,7,Residential,1.0,True,52.011425,17.082825
477,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2405.jpg,4,Industrial,4,Industrial,0.9999114274978638,True,45.839233,-28.159285
478,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2087.jpg,7,Residential,7,Residential,0.9997509121894836,True,48.910503,2.9439204
479,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1646.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999819993972778,True,-8.772963,23.845938
480,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_873.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.999415397644043,True,-6.356322,21.288431
481,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2372.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999624490737915,True,-9.281636,19.78393
482,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_300.jpg,9,SeaLake,9,SeaLake,0.998278021812439,True,-20.517855,50.182198
483,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1209.jpg,0,AnnualCrop,0,AnnualCrop,0.9999346733093262,True,-48.724274,-23.468134
484,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_565.jpg,3,Highway,3,Highway,0.9992563128471375,True,7.068633,-49.61916
485,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_590.jpg,1,Forest,1,Forest,0.9598629474639893,True,9.660095,28.09848
486,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2187.jpg,7,Residential,7,Residential,0.9999949932098389,True,46.24672,8.60148
487,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_205.jpg,6,PermanentCrop,6,PermanentCrop,0.9804900288581848,True,-8.5866995,-4.593927
488,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_375.jpg,1,Forest,1,Forest,0.999885082244873,True,21.761248,39.959442
489,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_267.jpg,6,PermanentCrop,6,PermanentCrop,0.9997246861457825,True,-22.291853,-18.114094
490,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_124.jpg,9,SeaLake,9,SeaLake,0.9995546936988831,True,-20.144234,47.272476
491,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_66.jpg,7,Residential,7,Residential,0.9998960494995117,True,47.34403,2.8086984
492,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1820.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.999427318572998,True,-9.384739,18.055973
493,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2912.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.998867392539978,True,-11.691378,20.873375
494,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_377.jpg,1,Forest,1,Forest,0.999998927116394,True,25.152355,49.700657
495,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1154.jpg,1,Forest,1,Forest,0.9928423166275024,True,6.342909,32.80333
496,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_1303.jpg,8,River,8,River,0.9770206212997437,True,2.0444815,-25.481426
497,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1153.jpg,7,Residential,7,Residential,0.9999997615814209,True,50.76308,13.36371
498,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_730.jpg,1,Forest,1,Forest,0.9789029359817505,True,12.397308,28.052084
499,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2643.jpg,0,AnnualCrop,0,AnnualCrop,0.9999734163284302,True,-42.78961,-24.043533
500,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2329.jpg,0,AnnualCrop,0,AnnualCrop,0.9998823404312134,True,-41.564728,-34.067432
501,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2230.jpg,6,PermanentCrop,6,PermanentCrop,0.9789549112319946,True,-25.319414,-18.142715
502,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_136.jpg,7,Residential,7,Residential,0.9981175661087036,True,49.998913,3.8842535
503,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1997.jpg,9,SeaLake,9,SeaLake,0.9997678399085999,True,-32.917458,45.204662
504,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_743.jpg,7,Residential,7,Residential,0.9905534386634827,True,42.793552,-3.9958165
505,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2183.jpg,7,Residential,7,Residential,0.9999973773956299,True,37.493954,6.0342197
506,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_165.jpg,5,Pasture,5,Pasture,0.9999091625213623,True,-57.860165,5.578791
507,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_195.jpg,6,PermanentCrop,6,PermanentCrop,0.9832581877708435,True,-25.908728,-17.669857
508,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2341.jpg,1,Forest,1,Forest,0.9998642206192017,True,22.528511,48.178352
509,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1927.jpg,4,Industrial,4,Industrial,0.9889233708381653,True,44.140045,-13.469837
510,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_698.jpg,1,Forest,1,Forest,0.8309172987937927,True,5.770781,38.37706
511,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_884.jpg,9,SeaLake,9,SeaLake,0.9985572695732117,True,-15.03967,52.47558
512,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_772.jpg,5,Pasture,5,Pasture,0.9949327111244202,True,-44.774334,8.356916
513,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1736.jpg,7,Residential,7,Residential,0.99998939037323,True,50.137356,9.649618
514,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_971.jpg,4,Industrial,4,Industrial,0.9992116689682007,True,49.686253,-19.690687
515,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_777.jpg,3,Highway,3,Highway,0.9999635219573975,True,11.386826,-59.002876
516,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_942.jpg,4,Industrial,4,Industrial,0.7227706909179688,True,44.478848,-8.926695
517,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1021.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999016523361206,True,-15.62103,19.400568
518,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_451.jpg,8,River,8,River,0.9998685121536255,True,17.827137,-25.406193
519,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1176.jpg,3,Highway,3,Highway,0.9943724870681763,True,6.689423,-47.68591
520,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_852.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9746181964874268,True,-3.7650526,15.850317
521,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1697.jpg,0,AnnualCrop,0,AnnualCrop,0.9997299313545227,True,-38.86741,-23.953447
522,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_2436.jpg,8,River,8,River,0.9917343854904175,True,10.012243,-23.422426
523,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_2177.jpg,8,River,8,River,0.9263328313827515,True,14.3190155,-22.503643
524,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2931.jpg,9,SeaLake,9,SeaLake,0.9997264742851257,True,-4.848925,60.61967
525,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2739.jpg,9,SeaLake,9,SeaLake,0.9999138116836548,True,-16.57432,46.30834
526,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_247.jpg,0,AnnualCrop,0,AnnualCrop,0.9973059892654419,True,-31.725103,-27.215038
527,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2618.jpg,1,Forest,2,HerbaceousVegetation,0.4926925599575043,False,6.9623384,26.421448
528,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_696.jpg,7,Residential,7,Residential,0.9999992847442627,True,53.330944,15.801522
529,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1833.jpg,7,Residential,7,Residential,0.9999595880508423,True,38.007168,5.456478
530,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_815.jpg,1,Forest,1,Forest,0.943941593170166,True,4.6686788,32.944866
531,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1525.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991629123687744,True,-11.325722,21.399376
532,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_891.jpg,5,Pasture,5,Pasture,0.9999920129776001,True,-50.168285,3.2986565
533,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_867.jpg,0,AnnualCrop,0,AnnualCrop,0.9999983310699463,True,-39.28781,-40.867527
534,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2508.jpg,1,Forest,1,Forest,0.9999699592590332,True,23.29647,48.911694
535,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2300.jpg,7,Residential,7,Residential,0.9999978542327881,True,44.377983,11.121051
536,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_502.jpg,0,AnnualCrop,0,AnnualCrop,0.9999494552612305,True,-42.81323,-37.22988
537,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1215.jpg,4,Industrial,4,Industrial,0.9999713897705078,True,48.477646,-29.333696
538,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1294.jpg,5,Pasture,5,Pasture,0.9981768131256104,True,-53.337067,7.3232565
539,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1168.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9979813694953918,True,-12.676284,17.646744
540,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2835.jpg,7,Residential,7,Residential,1.0,True,33.15496,4.575582
541,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_723.jpg,7,Residential,7,Residential,0.9999233484268188,True,43.389713,0.8658198
542,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1438.jpg,9,SeaLake,9,SeaLake,0.9999706745147705,True,-33.521423,42.520172
543,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2257.jpg,1,Forest,1,Forest,0.9997597336769104,True,23.32212,40.382492
544,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1215.jpg,0,AnnualCrop,0,AnnualCrop,0.9999856948852539,True,-45.4665,-33.438057
545,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_531.jpg,4,Industrial,4,Industrial,0.9815192222595215,True,44.517994,-12.969289
546,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_264.jpg,5,Pasture,5,Pasture,0.998308539390564,True,-52.434185,7.224349
547,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1652.jpg,1,Forest,1,Forest,0.9996583461761475,True,23.02417,49.05282
548,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_430.jpg,1,Forest,2,HerbaceousVegetation,0.8556208610534668,False,5.80623,25.742872
549,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2061.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9872699975967407,True,-13.915999,16.009436
550,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_627.jpg,1,Forest,1,Forest,0.9986695051193237,True,20.793722,50.165905
551,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_399.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9997931122779846,True,-16.469131,21.912271
552,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_549.jpg,4,Industrial,7,Residential,0.9057531952857971,False,42.4794,-10.33701
553,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_69.jpg,9,SeaLake,9,SeaLake,0.9999756813049316,True,-32.740032,43.21092
554,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2073.jpg,6,PermanentCrop,6,PermanentCrop,0.9998703002929688,True,-15.199514,-13.32202
555,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_590.jpg,9,SeaLake,9,SeaLake,0.9998137354850769,True,-3.8551524,61.44612
