sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,dim1,dim2
527,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2618.tif,1,Forest,1,Forest,0.9341520667076111,True,-3.4471314,-6.350161
528,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_696.tif,7,Residential,7,Residential,0.9999977350234985,True,-2.779351,15.147086
529,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1833.tif,7,Residential,7,Residential,0.9999747276306152,True,-2.6454585,14.625775
530,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_815.tif,1,Forest,1,Forest,0.9221877455711365,True,-3.62224,-6.5513453
531,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1525.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991518259048462,True,-5.076531,-1.9494876
532,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_891.tif,5,Pasture,5,Pasture,0.9998000264167786,True,1.972886,-4.36388
533,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_867.tif,0,AnnualCrop,0,AnnualCrop,0.9892590641975403,True,2.1963358,1.1792053
534,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2508.tif,1,Forest,1,Forest,0.9999942779541016,True,-3.7785065,-9.567342
535,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2300.tif,7,Residential,7,Residential,0.9999982118606567,True,-2.6102998,15.019374
536,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_502.tif,0,AnnualCrop,0,AnnualCrop,0.994121253490448,True,2.4637518,-0.86847615
537,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1215.tif,4,Industrial,4,Industrial,0.9848939776420593,True,0.18590038,11.213306
538,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1294.tif,5,Pasture,5,Pasture,0.9969568252563477,True,1.771225,-3.1332264
539,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1168.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9957745671272278,True,-4.817212,-2.6446526
540,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2835.tif,7,Residential,7,Residential,0.9999977350234985,True,-2.8597472,14.827576
541,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_723.tif,7,Residential,7,Residential,0.9579281210899353,True,-1.8581188,12.57969
542,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1438.tif,9,SeaLake,9,SeaLake,0.9958246946334839,True,14.20989,8.947968
543,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2257.tif,1,Forest,1,Forest,0.9901317358016968,True,-3.8784137,-7.3674264
544,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1215.tif,0,AnnualCrop,0,AnnualCrop,0.9985729455947876,True,2.43487,-0.06506435
545,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_531.tif,4,Industrial,4,Industrial,0.9992225170135498,True,0.82762426,12.55504
546,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_264.tif,5,Pasture,5,Pasture,0.9484947323799133,True,1.6532251,-3.7849648
547,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1652.tif,1,Forest,1,Forest,0.9996685981750488,True,-4.0132527,-9.241592
548,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_430.tif,1,Forest,2,HerbaceousVegetation,0.8711919784545898,False,-3.6495583,-1.1948566
549,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2061.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9821447134017944,True,-4.0425844,-2.582661
550,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_627.tif,1,Forest,1,Forest,0.9583019018173218,True,-3.6261823,-6.751747
551,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_399.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9990807771682739,True,-5.0679154,-2.0821335
552,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_549.tif,4,Industrial,4,Industrial,0.872596263885498,True,-0.016634235,12.024805
553,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_69.tif,9,SeaLake,9,SeaLake,0.9984784722328186,True,13.57209,8.802022
554,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2073.tif,6,PermanentCrop,6,PermanentCrop,0.999840497970581,True,-1.2782438,1.5717337
555,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_590.tif,9,SeaLake,9,SeaLake,0.9999563694000244,True,15.627564,8.194451
556,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2341.tif,0,AnnualCrop,0,AnnualCrop,0.9324474930763245,True,1.8607701,-0.36738476
557,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2129.tif,7,Residential,7,Residential,0.9999998807907104,True,-3.2568564,14.714109
558,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_342.tif,8,River,8,River,0.9999524354934692,True,13.136502,1.447479
559,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1712.tif,8,River,8,River,0.9999884366989136,True,13.151348,1.323813
560,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_839.tif,7,Residential,7,Residential,0.9999550580978394,True,-2.5795023,13.797284
561,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_390.tif,0,AnnualCrop,0,AnnualCrop,0.9533523917198181,True,1.7947389,-0.36662763
562,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2631.tif,9,SeaLake,9,SeaLake,0.9923678040504456,True,12.882371,9.086065
563,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2974.tif,9,SeaLake,9,SeaLake,0.9999959468841553,True,16.608252,9.547592
564,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1553.tif,8,River,8,River,0.9996984004974365,True,12.114072,1.5395112
565,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2316.tif,1,Forest,1,Forest,0.9976014494895935,True,-3.60048,-8.606512
566,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1704.tif,6,PermanentCrop,6,PermanentCrop,0.999984622001648,True,-0.23971884,2.0626993
567,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2121.tif,8,River,8,River,0.9905829429626465,True,11.67674,2.0652795
568,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1969.tif,4,Industrial,4,Industrial,0.91046142578125,True,-0.12970924,11.379397
569,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2909.tif,1,Forest,1,Forest,0.9913321733474731,True,-3.9944704,-7.4810615
570,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_742.tif,6,PermanentCrop,6,PermanentCrop,0.8032999038696289,True,-1.1622941,0.58044374
571,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_857.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9979642629623413,True,-4.7447653,-1.1011702
572,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2019.tif,9,SeaLake,9,SeaLake,0.9992609620094299,True,13.849497,8.659185
573,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_849.tif,3,Highway,3,Highway,0.9933742880821228,True,7.091105,5.010525
574,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1630.tif,4,Industrial,4,Industrial,0.9999887943267822,True,1.6570783,12.16385
575,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_221.tif,1,Forest,1,Forest,0.7484675049781799,True,-3.7151139,-6.5496306
576,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2004.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9439932107925415,True,-3.7459667,-2.2236555
577,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1545.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9196853041648865,True,-3.8684833,-0.8122776
578,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2345.tif,8,River,8,River,0.9986311793327332,True,11.767363,1.5656344
579,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_81.tif,0,AnnualCrop,0,AnnualCrop,0.9954089522361755,True,2.1577594,-1.056944
580,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_799.tif,1,Forest,1,Forest,0.9997316002845764,True,-3.9617653,-9.098017
581,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2273.tif,8,River,8,River,0.9999978542327881,True,13.026533,1.5775183
582,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_647.tif,8,River,8,River,0.999977707862854,True,12.994471,1.3223069
583,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_710.tif,5,Pasture,5,Pasture,0.9999634027481079,True,1.9701632,-4.3205333
584,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1149.tif,5,Pasture,5,Pasture,0.9999123811721802,True,2.0141184,-4.324821
585,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1582.tif,5,Pasture,5,Pasture,0.9925008416175842,True,1.9531087,-3.4671597
586,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_490.tif,9,SeaLake,9,SeaLake,0.9999268054962158,True,15.041648,8.325161
587,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1501.tif,4,Industrial,4,Industrial,0.9998621940612793,True,1.0881845,12.099088
588,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_822.tif,3,Highway,3,Highway,0.9670243263244629,True,7.3539634,4.8227077
589,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_692.tif,1,Forest,1,Forest,0.9998044371604919,True,-3.63663,-9.478856
590,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1229.tif,6,PermanentCrop,6,PermanentCrop,0.9414660930633545,True,-2.8578248,0.56683445
591,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_167.tif,8,River,8,River,0.9999399185180664,True,12.515609,1.4721568
592,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_602.tif,8,River,8,River,0.9988433122634888,True,11.645707,2.1401126
593,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2738.tif,7,Residential,7,Residential,1.0,True,-3.1567478,15.074249
594,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2942.tif,7,Residential,7,Residential,0.9999823570251465,True,-2.9459631,14.336174
595,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1713.tif,5,Pasture,5,Pasture,0.9931355714797974,True,1.6968881,-3.2298446
596,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1032.tif,0,AnnualCrop,0,AnnualCrop,0.9977018237113953,True,2.3762183,0.88502306
597,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1954.tif,5,Pasture,5,Pasture,0.9998667240142822,True,2.0486033,-4.340027
598,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_537.tif,1,Forest,1,Forest,0.9988380074501038,True,-3.6619227,-7.108557
599,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_294.tif,2,HerbaceousVegetation,6,PermanentCrop,0.5751161575317383,False,-2.5564084,0.41222548
600,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_297.tif,8,River,8,River,0.9961391091346741,True,11.718114,1.2144282
601,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2673.tif,9,SeaLake,9,SeaLake,0.9999749660491943,True,15.904585,8.793732
602,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1077.tif,7,Residential,7,Residential,1.0,True,-3.1035593,15.568186
603,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1814.tif,1,Forest,1,Forest,0.9999449253082275,True,-3.204589,-9.168045
604,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1538.tif,9,SeaLake,9,SeaLake,0.9999628067016602,True,15.51389,9.235462
605,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2291.tif,6,PermanentCrop,6,PermanentCrop,0.9764853715896606,True,0.013337543,1.7345767
606,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_620.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9731923937797546,True,-4.6796875,-2.8327649
607,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1858.tif,0,AnnualCrop,0,AnnualCrop,0.9979191422462463,True,3.4008732,-0.40394962
608,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_886.tif,5,Pasture,5,Pasture,0.9858757853507996,True,1.6680486,-2.786218
609,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_245.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9948384165763855,True,-4.7922044,-2.4324822
610,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1843.tif,6,PermanentCrop,7,Residential,0.6819218397140503,False,-3.449254,-1.0903007
611,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_630.tif,7,Residential,7,Residential,0.9999943971633911,True,-2.8498893,13.4214325
612,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2385.tif,0,AnnualCrop,6,PermanentCrop,0.6498453617095947,False,0.6028418,1.0854125
613,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_867.tif,8,River,8,River,0.9991210103034973,True,12.415684,2.3223486
614,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2786.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9621938467025757,True,-4.503973,-0.5703604
615,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_292.tif,6,PermanentCrop,6,PermanentCrop,0.9993119239807129,True,-0.16861014,1.9723451
616,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_886.tif,7,Residential,7,Residential,1.0,True,-3.4384305,14.808012
617,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2407.tif,1,Forest,1,Forest,0.9999357461929321,True,-3.1551673,-9.131885
618,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1508.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9242995381355286,True,-3.919106,-1.3795314
619,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_2306.tif,8,River,8,River,0.9989443421363831,True,11.595232,1.5310531
620,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_76.tif,7,Residential,7,Residential,0.9999985694885254,True,-3.5201972,14.412013
621,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1788.tif,0,AnnualCrop,0,AnnualCrop,0.9916558265686035,True,2.2576516,-0.15534051
622,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1255.tif,1,Forest,1,Forest,0.9998992681503296,True,-2.9171677,-8.394344
623,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2435.tif,9,SeaLake,2,HerbaceousVegetation,0.4609611928462982,False,12.761078,9.142318
624,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_300.tif,6,PermanentCrop,6,PermanentCrop,0.9915265440940857,True,-1.8879681,1.1064384
625,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1631.tif,0,AnnualCrop,0,AnnualCrop,0.9858501553535461,True,1.9827437,-0.5864524
626,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2429.tif,3,Highway,3,Highway,0.9941695928573608,True,6.5083914,4.8663206
627,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2772.tif,9,SeaLake,9,SeaLake,0.9943700432777405,True,13.077938,9.022725
628,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1665.tif,0,AnnualCrop,0,AnnualCrop,0.9824628829956055,True,2.4395392,-0.71289206
629,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_2227.tif,4,Industrial,4,Industrial,0.9266217947006226,True,-0.30457556,11.708149
630,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2014.tif,3,Highway,3,Highway,0.9983306527137756,True,7.1602697,5.1864047
631,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_546.tif,1,Forest,1,Forest,0.9979618787765503,True,-3.8234248,-7.5619025
632,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1965.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9428712725639343,True,-3.3781939,-0.7616499
633,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1984.tif,3,Highway,3,Highway,0.9156020879745483,True,6.0526814,5.4214745
634,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2294.tif,1,Forest,1,Forest,0.9779295325279236,True,-3.2865644,-6.9251695
635,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2196.tif,3,Highway,3,Highway,0.9941983222961426,True,7.0255456,4.794058
636,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2571.tif,9,SeaLake,9,SeaLake,0.9999810457229614,True,15.680872,8.638864
637,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_118.tif,0,AnnualCrop,0,AnnualCrop,0.9946192502975464,True,2.2868955,-0.70889604
638,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1514.tif,6,PermanentCrop,6,PermanentCrop,0.8744574189186096,True,-2.4623287,0.66560507
639,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2536.tif,1,Forest,1,Forest,0.9988441467285156,True,-3.9988859,-7.711883
640,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1557.tif,5,Pasture,5,Pasture,0.8752440810203552,True,1.01619,-2.8940096
641,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1940.tif,5,Pasture,5,Pasture,0.9999476671218872,True,1.9687448,-4.095862
642,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2060.tif,1,Forest,1,Forest,0.9777895212173462,True,-3.313386,-7.104687
643,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_894.tif,3,Highway,3,Highway,0.9997279047966003,True,6.7349234,5.7691298
644,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2458.tif,1,Forest,1,Forest,0.9407258033752441,True,-2.9333825,-6.751052
645,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_65.tif,3,Highway,3,Highway,0.997954249382019,True,7.186466,4.7648516
